Predicted_Tags,True_Tags,Local_Recall
java,java,1.0
css/html,css/html,1.0
c#,wcf/design-patterns,0.0
java,java,1.0
asp.net-mvc/asp.net,sql-server/visual-studio,0.0
ruby-on-rails,ruby-on-rails/ruby,0.5
sql-server/sql-server-2005,sql-server,1.0
database,database,1.0
c#,unit-testing,0.0
mysql/sql,mysql,1.0
python,python,1.0
windows/linux/unix/c++,windows/linux/unix,1.0
xml/c#/.net,c#/xml/vb.net/linq,0.5
sql-server/sql,sql-server-2005,0.0
java,java/http,0.5
iphone,iphone,1.0
jquery/javascript,jquery,1.0
c#,entity-framework,0.0
asp.net,asp.net/reporting-services,0.5
jquery/css/javascript,javascript/jquery/css,1.0
vb.net/java,java/vb.net/reflection,0.6666666666666666
php,php,1.0
oracle/database,oracle,1.0
jquery/javascript/asp.net,asp.net/javascript/jquery/html,0.75
c#,c#/vb.net,0.5
iphone,iphone,1.0
javascript,javascript,1.0
c#,ruby-on-rails/ruby,0.0
java,java,1.0
mysql/php/database/sql,php/mysql,1.0
c#,validation,0.0
macos,objective-c/macos,0.5
sql-server,c#,0.0
jquery/html/css,javascript/jquery/html,0.6666666666666666
java,java,1.0
wcf/xml,iphone/wcf,0.5
asp.net/c#,asp.net/events,0.5
sql-server,c#/.net/sql-server/vb.net,0.25
iphone,iphone/objective-c/cocoa/cocoa-touch,0.25
c#,xml,0.0
java/web-services,java/.net/web-services,0.6666666666666666
c#,iphone/objective-c/cocoa/cocoa-touch,0.0
c#/asp.net/.net,c#/.net/asp.net,1.0
sharepoint/c#,vb.net/sharepoint,0.5
c#,image,0.0
java,java,1.0
c#/wpf,wpf,1.0
java,java,1.0
c#/sql,c#/.net,0.5
asp.net,asp.net,1.0
c#,winapi,0.0
c#,design/database-design/oop,0.0
c#,.net,0.0
iphone,iphone/cocoa-touch,0.5
javascript,javascript,1.0
vb.net,vb.net,1.0
mysql/sql,mysql/performance/optimization,0.3333333333333333
c++,c++/windows/multithreading,0.3333333333333333
sql-server/sql-server-2005,visual-studio-2005,0.0
perl,perl,1.0
c#,c#/.net,0.5
.net/c#/vb.net,.net,1.0
c++,c++,1.0
web-services/.net,asp.net/wcf/security,0.0
asp.net-mvc/php,php,1.0
c#,wcf,0.0
sharepoint,sharepoint,1.0
iphone/objective-c/cocoa-touch,iphone,1.0
jquery,javascript/jquery/ajax,0.3333333333333333
objective-c/iphone/cocoa-touch/cocoa,iphone/objective-c,1.0
c#/html,c#/html,1.0
c++/c#,c#/c++,1.0
ruby-on-rails,ruby-on-rails/image,0.5
database,ms-access,0.0
asp.net-mvc/c#,c#/asp.net-mvc,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
iphone,objective-c,0.0
c#,internet-explorer,0.0
firefox/javascript/internet-explorer/css/html,javascript/firefox,1.0
ruby-on-rails/unit-testing/testing/ruby,ruby-on-rails,1.0
delphi,delphi,1.0
asp.net-mvc,asp.net-mvc,1.0
multithreading/c#/iphone,iphone/objective-c/multithreading/cocoa,0.5
iphone/cocoa-touch,iphone/objective-c/cocoa-touch,0.6666666666666666
c#,c#/asp.net,0.5
c#,asp.net/asp.net-mvc,0.0
c#/.net,unit-testing,0.0
flex/actionscript-3/flash,flex/flash/actionscript-3,1.0
c#/.net,c#,1.0
javascript,javascript,1.0
javascript,javascript/jquery/ajax,0.3333333333333333
c#/string,php,0.0
jquery/asp.net-mvc/ajax/asp.net,jquery/asp.net-mvc,1.0
c#,testing,0.0
c#,silverlight,0.0
ruby-on-rails/java,ruby-on-rails,1.0
.net/debugging/vb.net/visual-studio/visual-studio-2008,vb.net/visual-studio,1.0
c#,c#,1.0
c#,java,0.0
c#,c#/.net/visual-studio-2008/string,0.25
sql-server/sql/sql-server-2005,sql/sql-server/tsql,0.6666666666666666
c#,c#/image,0.5
asp.net-mvc,asp.net-mvc,1.0
vb.net/.net/c#,c#/vb.net,1.0
c++/c#,c++,1.0
java,java,1.0
css,css,1.0
sql/sql-server,c#/sql-server,0.5
.net/c#,java,0.0
jquery/javascript,jquery/xml,0.5
delphi,delphi,1.0
user-interface/c#,c#/events,0.5
php,php/debugging,0.5
c#,iphone/c/objective-c,0.0
unit-testing,unit-testing,1.0
sql/sql-server/c#/mysql,sql/tsql,0.5
php,php,1.0
debugging/c++/delphi,delphi/winapi/debugging,0.6666666666666666
c#,c#,1.0
c++/debugging,c/debugging,0.5
exception/c++/c#,c++/linux/exception,0.6666666666666666
java,java,1.0
sql/sql-server/c#,sql/sql-server,1.0
javascript/html/asp.net,javascript/iis,0.5
image/algorithm,algorithm,1.0
python,python,1.0
asp.net-mvc/jquery,jquery/asp.net-mvc,1.0
mysql,c#/.net/mysql,0.3333333333333333
c#,c#/asp.net/security,0.3333333333333333
flex,flex,1.0
c#/oop/.net,c#/design/design-patterns,0.3333333333333333
ruby-on-rails/ruby,ruby-on-rails/testing,0.5
javascript,html,0.0
linq-to-sql/linq/c#/.net,c#/linq/linq-to-sql,1.0
ajax/php,php/jquery,0.5
html,javascript/html,0.5
vb.net/.net,vb.net/string,0.5
delphi,delphi/winapi,0.5
delphi,delphi/firefox/forms,0.3333333333333333
django,python/django,0.5
c#/.net,objective-c/iphone/oop/cocoa-touch,0.0
c#,iphone/optimization,0.0
mysql,sql/mysql,0.5
javascript,javascript,1.0
java,c++,0.0
wcf/.net/c#,wcf/.net-3.5,0.5
c#,security,0.0
html,c#/html,0.5
c#/.net/unit-testing/java,unit-testing,1.0
sql/mysql,mysql/database-design,0.5
css/oop,css,1.0
.net,.net,1.0
c#,iphone/objective-c/cocoa/macos,0.0
java,java/macos,0.5
asp.net/ajax,c#/asp.net,0.5
c#,javascript/flex/flash,0.0
php/image,php/javascript/html/ajax,0.25
c#/.net,visual-studio-2008/performance,0.0
c#,c#/c++,0.5
c#,c++/windows,0.0
c#,c#/reflection,0.5
asp.net/javascript/php,php/ajax,0.5
jquery/javascript,javascript/jquery,1.0
java,java/user-interface,0.5
delphi/.net,delphi,1.0
silverlight/wcf/.net,c#,0.0
flash/javascript,firefox/flash,0.5
ruby-on-rails,database-design,0.0
c#/.net/winforms/multithreading,c#/.net,1.0
jquery/javascript,jquery,1.0
php,php,1.0
java,java,1.0
asp.net/c#,c#/asp.net,1.0
ruby-on-rails,ruby-on-rails/ruby/email,0.3333333333333333
php,php,1.0
c#,iphone,0.0
django/python,python/django,1.0
sharepoint,sharepoint,1.0
c#,c#/winforms,0.5
java,java/sql,0.5
java/email,c#/.net/javascript,0.0
c#/.net/winforms/wpf,c#/winforms,1.0
c#/java,java,1.0
c#,.net,0.0
c#,oop,0.0
c++/c#,c++/visual-studio,0.5
c#,asp.net/asp.net-mvc,0.0
eclipse/java,java/eclipse,1.0
c#,c#/.net,0.5
mysql/php,php/mysql,1.0
javascript,javascript,1.0
html/python,python,1.0
wpf/c#,.net/wpf/windows,0.3333333333333333
asp.net,c#/asp.net,0.5
html/css/jquery/javascript,html/arrays,0.5
xml/perl,perl,1.0
database/sql-server/c#/vb.net,sql/vb.net/visual-studio-2008,0.3333333333333333
iphone,iphone/http,0.5
c#,java,0.0
c#,visual-studio,0.0
asp.net/c#,asp.net,1.0
python/php,php/python/web-services,0.6666666666666666
c#,java,0.0
c#,python,0.0
asp.net/linq/vb.net/linq-to-sql/.net,asp.net/sql-server/linq-to-sql/image,0.5
sql-server,database,0.0
c#,php/regex/string,0.0
c#,sql-server-2005/reporting-services,0.0
c#,php,0.0
python/javascript,javascript/python,1.0
python,python,1.0
c#/.net,java,0.0
php,php,1.0
jquery/javascript,javascript/jquery,1.0
c#,c#/database/unit-testing,0.3333333333333333
iphone,iphone,1.0
flex/flash/actionscript-3,flex/image,0.5
java,java,1.0
c#/.net/sql,java,0.0
c#/visual-studio/winapi/.net,html/email,0.0
asp.net/c#,asp.net,1.0
c#,linux,0.0
c++,c++,1.0
python,python/debugging,0.5
visual-studio/internet-explorer/visual-studio-2008,visual-studio,1.0
wpf,wpf,1.0
c#,.net,0.0
c#,php,0.0
java,java,1.0
c++/c#,c++,1.0
iphone/sql,iphone,1.0
stored-procedures/sql-server/sql,c#/.net/sql-server/sql-server-2005,0.25
c#,javascript,0.0
php,php/forms,0.5
java,java,1.0
sql-server/sql/sql-server-2005/tsql,c#/sql/sql-server-2005,0.6666666666666666
asp.net/c#,asp.net,1.0
c#,vb.net,0.0
sql-server,sql/sql-server,0.5
c#,sql/sql-server/tsql,0.0
flex/actionscript-3,flex,1.0
wpf,wpf,1.0
c#/.net,wpf,0.0
c#/.net,c#,1.0
c++,c++,1.0
asp.net-mvc/wcf,asp.net-mvc,1.0
sql/sql-server/c#,sql,1.0
windows/c#/winforms/c++/.net,visual-studio-2008,0.0
winforms/c#/.net,c#/winforms,1.0
sql-server,sql/sql-server/ms-access,0.3333333333333333
regex/c#,java/regex,0.5
regex/c#,regex,1.0
java/c#,java,1.0
wpf/c#,c#/wpf,1.0
c#,iphone,0.0
asp.net-mvc,asp.net-mvc/unit-testing,0.5
database/database-design/sql-server/ms-access,database,1.0
c#,objective-c/macos,0.0
php/stored-procedures,php,1.0
mysql,mysql,1.0
windows/c#/.net,c#/windows,1.0
jquery/javascript,jquery/asp.net-mvc,0.5
java,java,1.0
c#/.net,.net,1.0
java,java,1.0
c#,visual-studio,0.0
c#,file,0.0
generics/c#/.net,c#/design/generics,0.6666666666666666
c#/.net,user-interface,0.0
php,php,1.0
asp.net,asp.net,1.0
c#,security,0.0
javascript/ajax,jquery,0.0
c#,php/oracle,0.0
c#,.net/windows,0.0
c#,visual-studio,0.0
php,javascript,0.0
linq/.net/c#,linq,1.0
web-services/java,java,1.0
python,python,1.0
wpf/data-binding/c#,.net/wpf,0.5
oop/c#/.net,oop,1.0
sharepoint/c#,web-services/sharepoint,0.5
sql/c#,c#/sql,1.0
c#/user-interface,.net,0.0
flex,flex/actionscript-3,0.5
reporting-services/.net/sql-server/web-services,reporting-services,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
c#,performance,0.0
.net/c#,.net/visual-studio/visual-studio-2008,0.3333333333333333
c#,c#,1.0
wpf/data-binding/c#/.net,c#/wpf,1.0
php/xml/web-services/parsing,php/xml,1.0
c,c/file,0.5
c#/wcf/.net/multithreading,wcf,1.0
c#,c#/.net/winforms,0.3333333333333333
c#,algorithm,0.0
css/html,html/css,1.0
asp.net/c#,asp.net,1.0
sql,html/css,0.0
c#/.net,c#,1.0
asp.net/.net,mysql,0.0
asp.net,asp.net/iis,0.5
c#/sockets/.net/c,c#/sockets,1.0
wcf,wcf/security,0.5
php,php/mysql,0.5
jquery,jquery,1.0
c#/events/.net,.net/events/performance,0.6666666666666666
c#,iphone/objective-c/cocoa/cocoa-touch,0.0
c#/.net/linq/linq-to-sql/reflection,c#/asp.net-mvc/linq-to-sql,0.6666666666666666
django/mysql/python,mysql/django,1.0
c#/.net/windows,c#,1.0
.net/windows/c#,c++,0.0
php,php,1.0
c#,.net/visual-studio,0.0
python/django,python,1.0
unit-testing/testing,visual-studio,0.0
python,python/string,0.5
c++/c,c++,1.0
c#/.net,c#/oop,0.5
java/oracle,java/oracle,1.0
python/unit-testing/testing,python/testing,1.0
java/web-services,java,1.0
c#/.net,c#/reflection,0.5
.net/c#,linux/user-interface,0.0
c++,iphone,0.0
c++,c++,1.0
asp.net/.net/iis/c#,asp.net/iis,1.0
javascript,php/javascript/jquery,0.3333333333333333
events/javascript,jquery,0.0
winforms/.net/c#,.net/winforms/debugging,0.6666666666666666
stored-procedures/sql-server/sql,c#/sql-server,0.5
php,php,1.0
asp.net/c#,asp.net,1.0
php/regex,php/regex,1.0
windows/.net/c#,windows,1.0
java,java,1.0
jquery/javascript,jquery,1.0
java,version-control,0.0
python,python,1.0
php/flash,php/flash,1.0
c#,.net,0.0
wcf,wcf,1.0
jquery/javascript,jquery/flash,0.5
svn/version-control,svn,1.0
c#/events/.net,.net/events,1.0
wcf/web-services/asp.net/.net,.net/wcf,1.0
wcf,wcf,1.0
c#,.net,0.0
asp.net/asp.net-mvc,asp.net,1.0
java/c#,java,1.0
asp.net-mvc/asp.net,asp.net-mvc,1.0
reporting-services,reporting-services,1.0
java/c++,java/c++/c/objective-c,0.5
java,java,1.0
c#,design,0.0
user-interface/c++/linux,c++/c/user-interface,0.6666666666666666
c#,internet-explorer,0.0
javascript/ajax/jquery,javascript/jquery/xml/ajax,0.75
c#,winapi,0.0
sql,sql/sql-server,0.5
.net/ajax,java/javascript/ajax,0.3333333333333333
java,java/performance,0.5
c#,c#/vb.net,0.5
regex/c#/validation/xml/.net,xml/regex,1.0
vb.net,vb.net/linq,0.5
c#/.net,.net,1.0
excel,excel,1.0
c#,html,0.0
javascript,javascript,1.0
ajax/jquery/javascript,html/ajax,0.5
vb.net,ms-access,0.0
python,python,1.0
windows,windows,1.0
windows/.net/iis,windows,1.0
.net/c#,c#/.net/windows/winforms,0.5
sharepoint,sharepoint,1.0
php,php,1.0
c++/c#/debugging/.net,visual-studio/debugging,0.5
asp.net/html/validation,c#/asp.net/html,0.6666666666666666
javascript/java,java/javascript,1.0
c#,asp.net/.net,0.0
c#/windows/.net,c#/visual-studio,0.5
php,php,1.0
linq/linq-to-sql/c#/.net,linq-to-sql,1.0
asp.net,asp.net,1.0
asp.net,c#/asp.net,0.5
sharepoint/asp.net/c#,sharepoint,1.0
algorithm/.net,c#,0.0
c#/.net,c#/data-binding,0.5
c#,c#,1.0
c#/.net,.net-3.5,0.0
xml/parsing/c#,c++/xml/parsing,0.6666666666666666
java,java,1.0
c#,java,0.0
python/c#,python,1.0
c#/.net,.net/winforms,0.5
.net/c#/asp.net,c#,1.0
php,php,1.0
javascript/c#,javascript,1.0
nhibernate/c#,c#/nhibernate,1.0
python/java,python,1.0
c#,python,0.0
php,php/xml,0.5
java/.net/c#,java,1.0
vb.net/generics/.net,vb.net/linq,0.5
python/django,django,1.0
java,java,1.0
c#/c++,c,0.0
asp.net,asp.net/nhibernate,0.5
c#,macos,0.0
email/c#/.net,language-agnostic/email/testing,0.3333333333333333
php,php,1.0
c#/linq-to-sql/.net/linq,c#/asp.net-mvc/linq/linq-to-sql,0.75
mysql,mysql,1.0
java,java/multithreading,0.5
iphone/cocoa-touch,objective-c/cocoa-touch,0.5
javascript/java,java/javascript/security,0.6666666666666666
python,python,1.0
asp.net/c#,c#/.net/vb.net,0.3333333333333333
jquery/javascript,javascript/jquery,1.0
java/eclipse,java,1.0
winapi,windows/winapi,0.5
visual-studio/.net/c#/visual-studio-2008,c#/unit-testing,0.5
c#,.net,0.0
c#,file,0.0
c#,linux/bash,0.0
arrays/java/c#,c#/arrays,1.0
iphone,iphone,1.0
php,php/flash/actionscript-3,0.3333333333333333
c++/c#,c++,1.0
php,php/web-services,0.5
sql-server/windows/sql-server-2005,windows/sql-server-2005,1.0
java,java,1.0
java,java/linux,0.5
asp.net/java,java/http,0.5
c#,c,0.0
javascript,javascript/html/css,0.3333333333333333
sql-server,sql-server-2005,0.0
c#,ajax,0.0
c#,c#/.net/winforms,0.3333333333333333
flex/c#,flex,1.0
asp.net-mvc/c#/asp.net,asp.net-mvc,1.0
delphi/windows/c++/c#/.net,delphi,1.0
java,java,1.0
c#/.net,c#/arrays,0.5
iphone/image,iphone,1.0
c#,excel,0.0
c#/.net,c#,1.0
xml/c#,xml,1.0
c#,bash,0.0
asp.net/c#/.net/winforms,c#/asp.net,1.0
php,php,1.0
c#,perl/arrays,0.0
c#,database/oracle,0.0
java,java,1.0
sql/sql-server,tsql,0.0
php,php,1.0
javascript/eclipse/jquery,javascript/eclipse,1.0
c#,c#/winforms,0.5
javascript/asp.net,sql-server/internet-explorer/reporting-services,0.0
mysql/php/sql/database,php/mysql,1.0
database,php/mysql/database-design,0.0
windows/sql-server,sql,0.0
css/html,css/internet-explorer,0.5
sql/oracle/sql-server,oracle,1.0
sql-server/sql,sql-server/database,0.5
asp.net/reporting-services,asp.net/reporting-services,1.0
ruby-on-rails/ruby,ruby-on-rails/svn,0.5
ruby-on-rails,ruby-on-rails,1.0
java/ruby/python,language-agnostic,0.0
svn/version-control,svn,1.0
django/python,django/apache,0.5
c#/.net/c++,visual-studio/visual-studio-2008,0.0
asp.net/asp.net-mvc,asp.net/asp.net-mvc/iis,0.6666666666666666
c++,c++,1.0
silverlight/web-services,silverlight/web-services/security,0.6666666666666666
php,php,1.0
html/c#,html,1.0
iphone,iphone/cocoa-touch,0.5
.net,wcf,0.0
c#,java/generics,0.0
.net,language-agnostic,0.0
c/c++,unix,0.0
java,java,1.0
java/c#/generics,java,1.0
jquery/javascript,jquery,1.0
wpf/c#,wpf,1.0
c#/.net,c#/.net,1.0
c#,excel,0.0
c#,stored-procedures,0.0
php/mysql,php/mysql,1.0
c,c++/c,0.5
c#,c#/asp.net/asp.net-mvc/image,0.25
c#,excel,0.0
c#,javascript/testing,0.0
java/hibernate,java/hibernate,1.0
iphone/cocoa-touch/objective-c,iphone,1.0
c#,c#/windows,0.5
windows,python/windows/winapi,0.3333333333333333
ruby-on-rails/ruby,ruby-on-rails,1.0
c++/.net/c#,c++,1.0
iphone/objective-c,iphone/objective-c,1.0
javascript/asp.net,asp.net/javascript/html,0.6666666666666666
asp.net,asp.net/security,0.5
java/xml,java/xml,1.0
wpf,wpf,1.0
asp.net/c#,asp.net,1.0
.net/c#/winforms,.net/windows/winforms,0.6666666666666666
eclipse/visual-studio,php/eclipse,0.5
python/c#,python,1.0
c#/.net/winforms,vb.net/user-interface,0.0
iis,iis,1.0
iphone/objective-c,iphone/objective-c,1.0
multithreading,asp.net-mvc/multithreading,0.5
java,java,1.0
c#,django,0.0
c#,java,0.0
c#/.net/multithreading,.net/multithreading,1.0
wcf/c#/asp.net/.net,c#/winforms/wcf,0.6666666666666666
linq,c#/.net/linq,0.3333333333333333
javascript/asp.net,asp.net/javascript/iis,0.6666666666666666
asp.net/iis,asp.net/iis,1.0
delphi,delphi,1.0
javascript,html,0.0
oracle/security/.net,oracle/security,1.0
asp.net-mvc/c#,c#,1.0
c#,c,0.0
javascript,javascript,1.0
c#,iphone/cocoa-touch,0.0
sql-server/sql-server-2005,sql-server,1.0
java,java,1.0
c#/c++,c++/security/visual-studio-2005,0.3333333333333333
wpf/c#,wpf/data-binding,0.5
sharepoint,c#/sharepoint,0.5
linux/unix,linux/unix,1.0
.net/windows,visual-studio,0.0
user-interface,user-interface,1.0
c++/c#,c++,1.0
python/perl/ruby,python/ruby/perl/winapi,0.75
sql-server/sql/c#/.net,sql/sql-server/tsql,0.6666666666666666
c#/reporting-services,reporting-services,1.0
c#/asp.net/.net,c#/asp.net,1.0
javascript,javascript,1.0
c++,sql-server/sql-server-2005,0.0
java/image,java,1.0
php,php/oop,0.5
java/c,java/c++,0.5
c#/.net,c#,1.0
python,python,1.0
c#/.net,c#,1.0
c#,c#/winforms,0.5
php/javascript,php/javascript/flash,0.6666666666666666
xml/c#,ruby/xml,0.5
c#/.net,unit-testing/language-agnostic,0.0
python,python/regex/django,0.3333333333333333
c#/.net,asp.net,0.0
database/sql-server,sql-server,1.0
wpf/c#,wpf,1.0
c#,python,0.0
asp.net,asp.net,1.0
c#,reporting-services,0.0
sql-server/stored-procedures/sql/sql-server-2005,sql-server,1.0
sql/sql-server/c#,c#/sql-server,1.0
wpf/c#/.net,wpf,1.0
unit-testing,asp.net/sql/vb.net/unit-testing,0.25
asp.net/vb.net/c#,asp.net,1.0
bash,bash,1.0
mysql/php/xml/javascript/parsing,javascript/mysql/xml,1.0
c#,c#,1.0
c#/.net,c#/visual-studio,0.5
c#/.net,c#,1.0
nhibernate/c#/.net,nhibernate,1.0
regex/c#,c++/regex/linux/svn,0.25
asp.net,visual-studio,0.0
c#,c++/visual-studio-2008,0.0
c#,java,0.0
ruby-on-rails/ruby/windows,ruby-on-rails/windows/ruby,1.0
c#/.net,c#,1.0
c++,c++,1.0
c#,java,0.0
.net/c#,entity-framework,0.0
objective-c/.net/c#,objective-c/macos,0.5
.net/c#/reporting-services,.net/http/reporting-services,0.6666666666666666
xml/c#,c#/.net/xml,0.6666666666666666
php,php,1.0
java,java,1.0
c#,visual-studio-2008,0.0
actionscript-3/flash,flash,1.0
php/mysql,php,1.0
python,python/algorithm,0.5
regex/javascript,javascript/regex,1.0
asp.net-mvc/c#/asp.net,asp.net-mvc,1.0
vb.net,string/ms-access,0.0
wpf/c#/.net,c#/wpf/data-binding,0.6666666666666666
c#,sql-server/parsing,0.0
sql/sql-server/oracle,sql/oracle,1.0
xml/html,html/xml,1.0
c#,sql-server-2005/visual-studio-2005,0.0
sql-server/c#,c#/sql-server/sql-server-2005,0.6666666666666666
c#,visual-studio-2008,0.0
wpf/c#/.net,wpf/silverlight,0.5
asp.net-mvc/asp.net,asp.net/asp.net-mvc,1.0
oracle/sql/database,database/oracle,1.0
c#,regex,0.0
java/javascript/jquery,java/javascript,1.0
c#,.net/entity-framework,0.0
c#/winforms/.net,winforms,1.0
wpf/c#/winforms/.net,c#/.net/wpf,1.0
c#/asp.net/.net/web-services,c#/web-services,1.0
sql/c#/linq,asp.net-mvc/linq-to-sql,0.0
user-interface/wpf/winforms/c#,user-interface,1.0
.net/c#/asp.net,c#/asp.net,1.0
flash/flex/actionscript-3,actionscript-3/flash,1.0
asp.net-mvc/.net/c#,asp.net-mvc,1.0
linq-to-sql/c#/.net/linq,c#/linq/linq-to-sql,1.0
c#,c#/.net,0.5
c#/.net,java,0.0
asp.net/c#/iis,web-services/iis,0.5
mysql/delphi,mysql/delphi,1.0
ruby-on-rails/ruby,ruby-on-rails,1.0
java,java,1.0
regex/c#,regex,1.0
c++/iphone,iphone,1.0
python,python,1.0
jquery/javascript,jquery,1.0
java/c++,java,1.0
css/html,html/css,1.0
nhibernate/database/c#/.net,asp.net-mvc/nhibernate/oop,0.3333333333333333
sharepoint,sharepoint,1.0
jquery/javascript/html,jquery/html,1.0
xml/c#,c#/xml/validation,0.6666666666666666
linq/linq-to-sql/c#/sql,linq/tsql,0.5
regex/c#/.net,c#/.net/regex,1.0
django/css/firefox,windows/django/firefox,0.6666666666666666
oracle/sql,oracle,1.0
django,django,1.0
java,java/user-interface,0.5
c++,c++,1.0
wpf/c#,wpf,1.0
iphone/objective-c,objective-c/iphone,1.0
ruby-on-rails/ruby/javascript,javascript/ruby-on-rails/ruby,1.0
wpf/c#,c#/wpf,1.0
javascript/asp.net,javascript,1.0
css/html,css/html,1.0
c++/c#/c,c,1.0
c#,c#,1.0
c#,javascript/reflection,0.0
asp.net/c#/.net,asp.net,1.0
jquery/html/javascript,asp.net/visual-studio-2008,0.0
c#,c#/.net/linq/arrays,0.25
design-patterns/c#,c++/design-patterns,0.5
java/c#/.net,java,1.0
javascript/html,python,0.0
c#,c#,1.0
sql,ms-access,0.0
c#/linq/.net/reflection,sql/linq,0.5
asp.net/c#,asp.net,1.0
c#/.net,algorithm,0.0
windows/c++/c#/.net,c/windows,0.5
javascript/html,javascript/internet-explorer/winapi,0.3333333333333333
excel/c#,excel,1.0
sharepoint,c#/sharepoint,0.5
c#/asp.net/.net,asp.net,1.0
c#/.net,c#/.net/string,0.6666666666666666
c#,c#,1.0
c#/.net,c#/sharepoint,0.5
javascript/html,javascript,1.0
jquery,jquery,1.0
sql-server,c#/.net,0.0
c++/c#/windows,c++,1.0
java,java,1.0
javascript,javascript,1.0
windows/.net/c#,c++,0.0
sql/sql-server,sql,1.0
c#,.net,0.0
iis/asp.net,asp.net/iis,1.0
sql/sql-server,c#/.net/sql,0.3333333333333333
flash,php,0.0
javascript,javascript/visual-studio,0.5
css/html/image,css/html,1.0
excel/c#,excel,1.0
javascript,javascript,1.0
c#,asp.net,0.0
flex,flex,1.0
iphone,iphone/cocoa-touch,0.5
sql,oracle,0.0
winforms/c#/.net,c#/.net/winforms,1.0
java/hibernate/sql/mysql,java/hibernate,1.0
c#,java/multithreading,0.0
c++/c#/c,visual-studio-2008/debugging,0.0
c++/c/c#/string,c++,1.0
.net/c#,wpf,0.0
mysql/c#,mysql/sql,0.5
javascript,javascript/internet-explorer/debugging,0.3333333333333333
php/javascript/ajax,php/javascript/jquery/ajax,0.75
javascript/jquery/html,javascript/jquery,1.0
c#/.net/asp.net,asp.net,1.0
jquery/javascript,jquery/optimization/performance,0.3333333333333333
silverlight/wpf,silverlight,1.0
python/user-interface/multithreading,python/windows/multithreading,0.6666666666666666
c#,c#/c++/events,0.3333333333333333
java,networking,0.0
asp.net-mvc,asp.net-mvc,1.0
python,c++,0.0
c#,c#,1.0
sql-server/sql,sql/sql-server/tsql,0.6666666666666666
mysql,php/mysql,0.5
regex/javascript,javascript/regex/arrays,0.6666666666666666
c#,bash,0.0
ruby/ruby-on-rails/python,ruby-on-rails/ruby,1.0
java,java,1.0
web-services/java,web-services,1.0
linq/c#/linq-to-sql,asp.net/linq,0.5
c#,http/networking,0.0
c#,flex,0.0
c#/javascript,javascript/events,0.5
c#,reporting-services,0.0
php,php,1.0
iphone/silverlight,silverlight/design-patterns,0.5
.net,c++,0.0
excel/c#,c#/excel,1.0
jquery/javascript/asp.net,asp.net/jquery,1.0
c#/.net,c#,1.0
iphone/cocoa-touch,iphone,1.0
java,java,1.0
javascript/c#/asp.net,asp.net/javascript,1.0
c#,c++/algorithm,0.0
c++,c++/visual-studio-2008,0.5
hibernate/java,hibernate,1.0
c#/asp.net/.net,c#/asp.net,1.0
ruby-on-rails,ruby-on-rails,1.0
c++/c,c++,1.0
php,php,1.0
c#,security,0.0
c#,c#/asp.net,0.5
c#/.net,c#/winforms,0.5
python,python,1.0
silverlight/image/.net,asp.net/silverlight/image,0.6666666666666666
mysql,mysql,1.0
xml/c#,xml/design/language-agnostic,0.3333333333333333
asp.net-mvc/.net,c#/asp.net-mvc,0.5
svn/version-control,svn,1.0
c#,php/mysql,0.0
